"(PDH-CSV 4.0) (RTZ 7 (","\\DESKTOP-M5PFFQC\MSSQL$TEW_SQLEXPRESS:SQL Statistics\Batch Requests/sec","\\DESKTOP-M5PFFQC\Память\Доступно МБ","\\DESKTOP-M5PFFQC\Процессор(0)\% загруженности процессора","\\DESKTOP-M5PFFQC\Процессор(1)\% загруженности процессора","\\DESKTOP-M5PFFQC\Процессор(10)\% загруженности процессора","\\DESKTOP-M5PFFQC\Процессор(11)\% загруженности процессора","\\DESKTOP-M5PFFQC\Процессор(2)\% загруженности процессора","\\DESKTOP-M5PFFQC\Процессор(3)\% загруженности процессора","\\DESKTOP-M5PFFQC\Процессор(4)\% загруженности процессора","\\DESKTOP-M5PFFQC\Процессор(5)\% загруженности процессора","\\DESKTOP-M5PFFQC\Процессор(6)\% загруженности процессора","\\DESKTOP-M5PFFQC\Процессор(7)\% загруженности процессора","\\DESKTOP-M5PFFQC\Процессор(8)\% загруженности процессора","\\DESKTOP-M5PFFQC\Процессор(9)\% загруженности процессора","\\DESKTOP-M5PFFQC\Процессор(_Total)\% загруженности процессора","\\DESKTOP-M5PFFQC\Физический диск(0 C: D:)\Среднее время чтения с диска (с)"
"12/02/2025 21:16:30.833","0","1065","100","38.75400793772055863","20.213554558323032495","15.943000690034846656","100","35.212573022554735758","100","54.898784756858844958","100","48.128394477865363399","21.150993212337521499","14.484762783790095853","54.065505953290418972","0.00013327251184834122536"
"12/02/2025 21:16:45.835","0.26663404310271293651","1076","100","34.696123159257233226","21.57285604293571879","15.948598707369354699","100","37.404098913418813765","100","55.214247142712302718","100","48.652613584551538395","18.760727375152530527","16.469363275477356012","54.059885572309795521","0.00021783870967741935298"
"12/02/2025 21:17:00.844","0","1224","100","35.975840227837963425","22.650486649241628356","19.110939604926990398","100","40.868743494978801323","100","55.547453296401315015","100","48.884776507103154586","22.962799623739982735","15.675496885445117101","55.139711468517525361","0.0054069658769279700314"
"12/02/2025 21:17:15.831","0","1245","100","31.294533069589746788","17.532588251965840698","12.736758997339325816","100","32.962647592938097318","100","46.411820937434185907","100","39.843620001750053916","15.238930782361858718","11.694187420246615616","50.642924032343117346","0.0068877310983626151633"
"12/02/2025 21:17:30.841","0","1263","100","30.567034954047777262","15.785204314579692308","11.517210960930446717","100","33.689956920132580365","100","43.89150200934295043","100","36.708781487347899031","16.826178303274620163","11.309016163191465409","50.024573648366718714","0.007018074741357557822"
"12/02/2025 21:17:45.840","0","1250","100","27.911766108526727237","14.994221307164457002","7.3895376741044183078","100","35.203928496392521197","100","43.433654619841057354","100","36.558187225567593259","11.973182603620058373","9.5771863904641545417","48.920138257665421122","0.0062542376266118485106"
"12/02/2025 21:18:00.852","0","1215","100","31.617120141458208593","16.420924617337817608","15.067838714505176867","100","35.98862844291750207","100","49.103153347295382503","100","41.60913911622230188","18.086261113131829603","11.841249253904273075","51.644526784009883613","0.0044812406822189064168"
"12/02/2025 21:18:15.845","0","1226","100","36.115946243517591085","17.982462795511167997","13.292768800337096735","100","40.076132283886813923","100","49.55973569634993936","100","42.473086992531335682","15.585508086866639132","12.042183734957333741","52.260651941666715459","0.0060084733438299552447"
"12/02/2025 21:18:30.843","0","1257","100","31.136567069798250174","13.009127841575695683","10.9255141371823008","100","33.42854214463098117","100","46.138585741430702569","100","37.699950238637448763","14.259296064211735455","9.2586231736675799198","49.654683534216360385","0.0067295181404127858704"
"12/02/2025 21:18:45.840","0","1247","100","30.090100794946607721","17.066647142738457177","9.6693254682842173509","100","33.424104929911905515","100","45.405682289943406715","100","37.383234840183177994","14.982894558385151385","9.0441996929782284553","49.755516143181345967","0.0060498372399419410653"
"12/02/2025 21:19:00.851","0","1196","100","32.44528383593020493","22.036236661189100516","12.251732316932461231","100","39.523435914754159626","100","49.099759315515981939","100","40.668431103975677843","18.497160621777119616","12.251732316932461231","52.23114778494710464","0.0045730173068760614219"
"12/02/2025 21:19:15.848","0","1197","100","34.98691676713021792","18.525270692140750839","14.982891157016442918","100","38.737671569026552731","100","50.40668650825958963","100","39.98792316965865723","18.212707791982730043","12.690763222524237719","52.37756912867812531","0.0048826167280643000337"
"12/02/2025 21:19:30.834","0","1206","100","33.062443729912985191","16.797243140919871252","13.147999419030387713","100","34.105084793309970337","100","49.536172531585485501","100","40.882251705390437735","15.546073864843478418","11.68830193027460318","51.230463925960464167","0.0037406239551311401895"
"12/02/2025 21:19:45.846","0","1200","100","31.408949881122950387","17.357672542657997639","8.5105719962170987003","100","36.821293744827968908","100","50.560320475771469262","100","37.758045567392294117","17.149505470977032928","11.112660392229134487","50.889918561311198175","0.0048647774782203416152"
"12/02/2025 21:20:00.833","0","1181","100","30.877507667271196112","12.945277378840792437","11.589934391924538559","100","33.483936488263985609","100","42.971337396677746767","100","39.113822741608416322","14.092106060077625784","10.651620016367136401","49.64379517841928191","0.0068500133183274835788"
"12/02/2025 21:20:15.838","0","1193","100","27.107538975840494544","16.590198170926051091","13.882763904314410652","100","33.876124642369596529","100","44.809993795993520393","100","39.395125262770235963","17.42325486834501902","13.153839294072822597","50.519903020737565669","0.0077217908222363138351"
"12/02/2025 21:20:30.848","0","1197","100","32.336688030096446766","16.097493157319608059","8.9147723482067675604","100","33.481759463433277801","100","44.203791975587222396","100","36.604681554351913064","14.015545096707182182","8.810674945176144135","49.53878421401823573","0.0052367278335777129802"
"12/02/2025 21:20:45.844","0","1477","100","27.897354694147946219","31.023191918390089938","23.521182580208954249","100","25.500879488895634495","100","47.277545484449220226","100","17.061118983441858177","28.314132990713570592","21.85406939394647452","51.870789738990353612","0.0023697146783058517863"
"12/02/2025 21:21:00.842","0","1419","100","27.698604457549137692","30.407302273260562231","23.94809978964103081","100","22.385389511345977098","100","52.285246169391221827","100","19.676691695634563217","27.281881716670465465","21.760305400027956324","52.120293306667342392","0.015356205382775120136"
"12/02/2025 21:21:15.839","0","1273","100","31.865827777735432846","25.406624906511577677","20.614313098829363469","100","31.136562937435975584","100","50.618352242578893652","100","35.30379059629007088","26.031709055339689485","20.614313098829363469","53.465957587210390045","0.00017342524654832345145"
"12/02/2025 21:21:30.850","0","1116","100","40.356162072741852853","28.698029703016004532","28.48984876784232867","100","40.147981137568180543","100","60.757893719762101625","100","53.992013326617623648","26.303948948518730333","22.452601647805725094","58.43320683238238189","0.00014325980707395496766"
"12/02/2025 21:21:45.842","0.2668101696270333556","1107","100","34.339902489210558656","18.706545939022600322","17.247432661005056787","100","34.75679199721557211","100","57.685714937491262333","100","46.846587729360933849","20.790993479047671144","16.100986513991276894","53.872912867691539418","0.00012844952380952382137"
"12/02/2025 21:22:00.833","0","1090","100","36.21164321055108104","20.994159401303459589","15.365774978705026399","100","37.566624645621068623","100","56.640594077760212599","100","47.051494691111031443","20.7857007189850016","17.03344443725270807","54.304119791285430097","0.00023605741127348645156"
"12/02/2025 21:22:15.844","0","1099","100","34.735278562172069883","23.493508362354809549","16.519447219875594612","100","36.817087858434518921","100","56.802457102554072321","100","51.806114791524194629","22.036241854971095222","17.039899543941206872","54.937503052348787946","0.00019340710743801653188"
"12/02/2025 21:22:30.841","0","1102","100","35.820419546018257506","19.983899693737040337","16.441520253095188053","100","37.383234005124954535","100","59.57519932444006372","100","51.13600124526389834","24.776530701664245981","16.233144991880966046","55.112495368901491588","0.00014386327683615817894"
"12/02/2025 21:22:45.829","0","1087","100","36.928632204886078227","24.314358645863297426","13.889339175596537856","100","34.530877726724732213","100","58.508422508338277623","100","46.311149728126167702","17.225345406081892463","15.661592485541886433","53.947476823697193993","0.00012112524271844659523"
"12/02/2025 21:23:00.840","0","1075","100","33.278009387861104074","21.515786393833501222","13.188548875937854632","100","36.40072345707196888","100","55.865641155153056729","100","50.244755830573481603","19.954429359228065266","14.437634503622199134","53.740460857969928554","0.00057783818407960193652"
"12/02/2025 21:23:15.844","0","1084","100","35.954498103173428092","23.666092861180686668","16.897056075337236081","100","40.953171421950138154","100","56.78230359807637484","100","49.90912778475841094","24.29092702602777365","16.168082883015632234","55.385104424051824878","0.00012709514705882350824"
"12/02/2025 21:23:30.842","0","1101","100","34.782889313129693676","23.114652257331801621","17.280533729432868029","100","37.90830995307554474","100","54.681400720784999692","100","47.701294624905919761","19.155786113400385062","17.593075793427448872","54.351495653294989552","0.00017383160919540231759"
"12/02/2025 21:23:45.828","0","1087","100","34.834935277048437285","22.636035160911905706","16.380188947508557362","100","37.858594280193393899","100","59.649791923548399097","100","48.493532842979092834","20.655017193334181513","15.233283808384612712","54.645114952825714738","0.0001230177842565597637"
"12/02/2025 21:24:00.834","0","1013","100","36.483657299168157806","21.07313480781879278","16.908128729075720287","100","36.379532147199576286","100","58.245814060600700657","100","49.082800687365946146","23.155637847190323697","17.324629336950025049","54.887777576413611769","0.00024134236220472443245"
"12/02/2025 21:24:15.841","0","1066","100","34.717881427555361995","26.180188089532308027","17.642494751509239848","100","35.759063541948421516","100","59.185661115792200349","100","48.045012491786486919","24.2019420721854992","17.642494751509239848","55.281228186818232473","0.00014608681318681318519"
"12/02/2025 21:24:30.832","0","1073","100","37.56663172566013742","22.140690983419229809","16.512307199088095189","100","35.065127821512966477","100","57.578662958837512065","100","50.074151246396006343","22.870296288795486817","17.763059151161677107","54.964243836727973758","0.00021189993256911666812"
"12/02/2025 21:24:45.836","0","1102","100","34.913110431213070228","22.624705680626099991","14.501861862441490558","100","34.913110431213070228","100","61.260283328658019286","100","49.284295648001219092","21.270898377595326423","15.959808188782309557","54.560673051207466244","0.00013583528336380255885"
"12/02/2025 21:25:00.849","0","1087","100","35.992887488027022869","20.901779660000872951","16.114255797316722862","100","34.431738402369148844","100","59.514200378605707442","100","49.002463201842672902","23.815924619895579184","17.467251671553551517","54.770041657285894132","0.0021240823325635103773"
"12/02/2025 21:25:15.836","0","1097","100","33.796711038953674233","22.95396765005789419","16.072995884027886149","100","36.194625442267160054","100","58.818426551790082613","100","46.203311647401726248","23.788024833819111592","16.907053067789099998","54.56125989875746285","0.00016065572005383581028"
"12/02/2025 21:25:30.839","0","1108","100","36.470960788693894017","21.057357832508159845","18.24541675266345564","100","37.616566413815810677","100","54.279920961043636396","100","49.801644426476165961","23.452715048672157394","15.016891809138066094","54.661789724929008116","0.0032040317612380248523"
"12/02/2025 21:25:45.847","0","1102","100","35.242792370371930133","23.478219280101875199","15.565763042398128135","100","34.305790973801741472","100","58.876049817197603886","100","49.506035851495802547","21.916550285818235722","15.878096841254851768","54.564107649943260014","0.025075068929712462235"
"12/02/2025 21:26:00.837","0","1083","100","36.207386959773216972","22.343959616063802542","15.360127796300403702","100","31.725226239626557856","100","56.324992052524478936","100","49.549632824395807518","21.822778136976982211","15.151655204665681609","54.040480013712624441","0.00047443742690058478577"
"12/02/2025 21:26:15.851","0","1076","100","34.852389017593743858","25.694258400258675579","18.513451438939132032","100","37.662270002457908902","100","60.453526879689491125","100","49.526211938551057301","25.59018873415259776","18.097172774514813653","55.865788987838804758","0.00013409422776911077623"
"12/02/2025 21:26:30.850","0","1094","100","38.850016213433789858","23.328129357899950236","14.160840476779290142","100","35.099761671157160947","100","56.038682865535029975","100","47.704783882698066577","23.432303095185414321","16.869357646201311951","54.623656823000764859","0.00065446336088154273298"
"12/02/2025 21:26:45.844","0.26654093042508747446","1125","100","36.07141604630479037","22.536048108226015785","17.850728437352579192","100","40.548499287361629229","100","55.541522234156595061","100","52.313857571999342611","24.201939546758787003","14.414827345378732559","55.2899026594977272","0.00064122695035460984363"
"12/02/2025 21:27:00.840","0","1088","100","34.82188398098124793","23.037680604742661217","18.761996193895026153","100","38.784713434937586385","100","58.077435776567142511","100","50.256061854284880042","21.681975791547070997","17.30200639506900373","55.226979725143351629","0.00068466561403508763295"
"12/02/2025 21:27:15.845","0","1480","100","37.312485608112979207","23.462918475021655951","20.443088047505497684","100","38.562070612602418862","100","53.244694415353365002","100","47.933958146273234036","25.233163898048360352","17.631521787404260238","55.318658304785927271","0.00012635700876095117603"
"12/02/2025 21:27:30.839","0","2510","100","8.9217933640190256739","16.007969624026696209","13.81959166137726136","100","11.214379801080331944","100","11.422796749904085445","100","6.5249984525458382123","17.987930637852368676","13.92380013578914344","41.651938480038595003","0.00059474801401869156758"
"12/02/2025 21:27:45.850","0","2502","100","4.4449520284180810137","9.7535658046170699009","7.6717564806174642911","100","6.0063090214177776716","100","4.5490424946180603172","100","2.5713236368184344549","8.9208420750172319202","6.5267613524176866235","37.5370459634653173","0.00065469299065420559925"
"12/02/2025 21:28:00.836","0","2453","100","6.5793588494687522683","12.835205355084688961","8.3518486927266053499","100","8.664641018007390727","100","4.0770202472223733281","100","4.181284355649306228","11.166979620253769667","8.7689051264343227388","38.718770605715747024","0.0016638540828402366076"
